batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style
AD Russell,C Sakariya,3,5,0,60.0,0.0,Right-hand,Left-arm medium-fast
AD Russell,CH Morris,6,5,1,120.0,20.0,Right-hand,Right-arm fast-medium
AD Russell,CJ Jordan,5,3,0,166.67,0.0,Right-hand,Right-arm fast-medium
AD Russell,D Jansen,11,4,0,275.0,0.0,Right-hand,Left-arm fast-medium
AD Russell,DL Chahar,9,6,0,150.0,0.0,Right-hand,Right-arm medium
AD Russell,GJ Maxwell,0,2,0,0.0,0.0,Right-hand,Right-arm offbreak
AD Russell,HH Pandya,7,2,0,350.0,0.0,Right-hand,Right-arm medium-fast
AD Russell,HV Patel,4,12,3,33.33,25.0,Right-hand,Right-arm offbreak
AD Russell,Harpreet Brar,30,17,0,176.47,0.0,Right-hand,Left-arm orthodox
AD Russell,Harsh Dubey,0,1,1,0.0,100.0,Right-hand,Left-arm orthodox
AD Russell,I Sharma,11,8,1,137.5,12.5,Right-hand,Right-arm fast
AD Russell,J Little,4,4,0,100.0,0.0,Right-hand,Left-arm fast-medium
AD Russell,J Suchith,16,4,0,400.0,0.0,Right-hand,Left-arm orthodox
AD Russell,JC Archer,22,8,0,275.0,0.0,Right-hand,Right-arm fast
AD Russell,JJ Bumrah,13,11,1,118.18,9.09,Right-hand,Right-arm fast
AD Russell,JO Holder,24,5,0,480.0,0.0,Right-hand,Right-arm fast-medium
AD Russell,JR Hazlewood,4,6,0,66.67,0.0,Right-hand,Right-arm fast-medium
AD Russell,K Rabada,19,11,0,172.73,0.0,Right-hand,Right-arm fast
AD Russell,KA Jamieson,8,5,0,160.0,0.0,Right-hand,Right-arm fast-medium
AD Russell,KH Pandya,8,13,0,61.54,0.0,Right-hand,Left-arm orthodox
AD Russell,KK Ahmed,14,16,0,87.5,0.0,Right-hand,Left-arm fast-medium
AD Russell,KM Asif,9,6,1,150.0,16.67,Right-hand,Right-arm fast
AD Russell,KR Sen,9,5,0,180.0,0.0,Right-hand,Right-arm fast
AD Russell,KV Sharma,1,3,1,33.33,33.33,Right-hand,Right-arm legbreak
AD Russell,Kuldeep Yadav,4,12,1,33.33,8.33,Right-hand,Left-arm chinaman
AD Russell,L Ngidi,14,4,0,350.0,0.0,Right-hand,Right-arm fast
AD Russell,LH Ferguson,13,13,0,100.0,0.0,Right-hand,Right-arm fast
AD Russell,LS Livingstone,12,2,0,600.0,0.0,Right-hand,Right-arm offbreak
AD Russell,Lalit Yadav,1,3,0,33.33,0.0,Right-hand,Right-arm offbreak
AD Russell,M Ashwin,15,5,0,300.0,0.0,Right-hand,Right-arm legbreak
AD Russell,M Jansen,12,11,1,109.09,9.09,Right-hand,Left-arm fast-medium
AD Russell,M Markande,26,17,2,152.94,11.76,Right-hand,Right-arm legbreak
AD Russell,M Pathirana,14,10,1,140.0,10.0,Right-hand,Right-arm fast
AD Russell,M Prasidh Krishna,5,4,0,125.0,0.0,Right-hand,Right-arm fast
AD Russell,M Theekshana,20,9,0,222.22,0.0,Right-hand,Right-arm offbreak
AD Russell,MA Starc,6,3,0,200.0,0.0,Right-hand,Left-arm fast
AD Russell,MJ Santner,1,6,0,16.67,0.0,Right-hand,Left-arm orthodox
AD Russell,MP Stoinis,1,2,0,50.0,0.0,Right-hand,Right-arm medium
AD Russell,MR Marsh,24,11,0,218.18,0.0,Right-hand,Right-arm medium-fast
AD Russell,Mohammed Shami,22,13,1,169.23,7.69,Right-hand,Right-arm fast
AD Russell,Mohammed Siraj,6,13,1,46.15,7.69,Right-hand,Right-arm fast
AD Russell,Mohsin Khan,5,7,1,71.43,14.29,Right-hand,Left-arm fast-medium
AD Russell,Mukesh Kumar,20,12,0,166.67,0.0,Right-hand,Right-arm medium-fast
AD Russell,Mustafizur Rahman,18,16,0,112.5,0.0,Right-hand,Left-arm fast-medium
AD Russell,N Thushara,7,3,0,233.33,0.0,Right-hand,Right-arm fast
AD Russell,NT Ellis,19,11,0,172.73,0.0,Right-hand,Right-arm fast-medium
AD Russell,Naveen-ul-Haq,5,6,1,83.33,16.67,Right-hand,Right-arm medium-fast
AD Russell,Noor Ahmad,16,10,1,160.0,10.0,Right-hand,Left-arm wrist-spin
AD Russell,OF Smith,23,6,0,383.33,0.0,Right-hand,Right-arm legbreak
AD Russell,PJ Cummins,2,4,0,50.0,0.0,Right-hand,Right-arm fast
AD Russell,PP Chawla,16,10,1,160.0,10.0,Right-hand,Right-arm legbreak
AD Russell,PVD Chameera,14,10,0,140.0,0.0,Right-hand,Right-arm fast
AD Russell,PWH de Silva,8,7,0,114.29,0.0,Right-hand,Right-arm offbreak
AD Russell,R Ashwin,3,5,1,60.0,20.0,Right-hand,Right-arm offbreak
AD Russell,R Parag,0,2,0,0.0,0.0,Right-hand,Right-arm offbreak
AD Russell,R Sai Kishore,2,5,0,40.0,0.0,Right-hand,Left-arm orthodox
AD Russell,RA Jadeja,30,22,0,136.36,0.0,Right-hand,Left-arm orthodox
AD Russell,RD Chahar,21,26,0,80.77,0.0,Right-hand,Right-arm legbreak
AD Russell,RP Meredith,10,7,0,142.86,0.0,Right-hand,Right-arm fast
AD Russell,Rashid Khan,18,17,3,105.88,17.65,Right-hand,Right-arm legbreak
AD Russell,Rasikh Salam,11,3,0,366.67,0.0,Right-hand,Right-arm medium-fast
AD Russell,Ravi Bishnoi,17,14,1,121.43,7.14,Right-hand,Right-arm legbreak
AD Russell,SM Curran,64,25,2,256.0,8.0,Right-hand,Left-arm medium-fast
AD Russell,SN Thakur,28,15,4,186.67,26.67,Right-hand,Right-arm medium-fast
AD Russell,Shahbaz Ahmed,15,6,0,250.0,0.0,Right-hand,Left-arm orthodox
AD Russell,Suyash Sharma,4,3,1,133.33,33.33,Right-hand,Right-arm legbreak
AD Russell,T Natarajan,41,25,0,164.0,0.0,Right-hand,Left-arm medium-fast
AD Russell,TA Boult,1,2,1,50.0,50.0,Right-hand,Left-arm fast-medium
AD Russell,TS Mills,0,1,1,0.0,100.0,Right-hand,Left-arm fast-medium
AD Russell,TU Deshpande,14,9,1,155.56,11.11,Right-hand,Right-arm medium-fast
AD Russell,Umran Malik,9,12,0,75.0,0.0,Right-hand,Right-arm fast
AD Russell,V Nigam,1,1,0,100.0,0.0,Right-hand,Right-arm legbreak
AD Russell,Washington Sundar,29,8,0,362.5,0.0,Right-hand,Right-arm offbreak
AD Russell,YS Chahal,38,18,0,211.11,0.0,Right-hand,Right-arm legbreak
AD Russell,Yash Dayal,41,19,0,215.79,0.0,Right-hand,Left-arm fast-medium
AD Russell,Yash Thakur,0,2,0,0.0,0.0,Right-hand,Right-arm medium-fast
AF Milne,DJ Bravo,2,4,1,50.0,25.0,Right-hand,Right-arm medium-fast
AF Milne,DL Chahar,2,2,0,100.0,0.0,Right-hand,Right-arm medium
AF Milne,HV Patel,0,1,1,0.0,100.0,Right-hand,Right-arm offbreak
AF Milne,JR Hazlewood,2,4,0,50.0,0.0,Right-hand,Right-arm fast-medium
AF Milne,LH Ferguson,1,1,0,100.0,0.0,Right-hand,Right-arm fast
AF Milne,MM Ali,1,1,0,100.0,0.0,Right-hand,Right-arm offbreak
AF Milne,SN Thakur,8,6,0,133.33,0.0,Right-hand,Right-arm medium-fast
AJ Finch,Avesh Khan,9,5,0,180.0,0.0,Right-hand,Right-arm fast
AJ Finch,B Kumar,7,4,0,175.0,0.0,Right-hand,Right-arm medium
AJ Finch,C Sakariya,2,3,1,66.67,33.33,Right-hand,Left-arm medium-fast
AJ Finch,JO Holder,1,3,1,33.33,33.33,Right-hand,Right-arm fast-medium
AJ Finch,KR Sen,0,2,1,0.0,50.0,Right-hand,Right-arm fast
AJ Finch,M Jansen,0,1,1,0.0,100.0,Right-hand,Left-arm fast-medium
AJ Finch,M Prasidh Krishna,16,13,1,123.08,7.69,Right-hand,Right-arm fast
AJ Finch,Mohsin Khan,0,1,0,0.0,0.0,Right-hand,Left-arm fast-medium
AJ Finch,Mustafizur Rahman,1,5,0,20.0,0.0,Right-hand,Left-arm fast-medium
AJ Finch,OC McCoy,14,5,0,280.0,0.0,Right-hand,Left-arm fast-medium
AJ Finch,PVD Chameera,4,6,0,66.67,0.0,Right-hand,Right-arm fast
AJ Finch,R Ashwin,7,3,0,233.33,0.0,Right-hand,Right-arm offbreak
AJ Finch,TA Boult,12,13,0,92.31,0.0,Right-hand,Left-arm fast-medium
AJ Finch,YS Chahal,13,6,0,216.67,0.0,Right-hand,Right-arm legbreak
AJ Hosein,A Nortje,5,5,0,100.0,0.0,Left-hand,Right-arm fast
AJ Hosein,MR Marsh,11,6,0,183.33,0.0,Left-hand,Right-arm medium-fast
AJ Turner,AD Russell,1,4,0,25.0,0.0,Right-hand,Right-arm fast
AJ Turner,CV Varun,13,4,1,325.0,25.0,Right-hand,Right-arm legbreak
AJ Turner,G Coetzee,0,1,1,0.0,100.0,Right-hand,Right-arm fast
AJ Turner,JJ Bumrah,1,3,0,33.33,0.0,Right-hand,Right-arm fast
AJ Turner,Mohammad Nabi,1,1,0,100.0,0.0,Right-hand,Right-arm offbreak
AJ Turner,N Thushara,3,4,0,75.0,0.0,Right-hand,Right-arm fast
AJ Turner,SP Narine,2,3,0,66.67,0.0,Right-hand,Right-arm offbreak
AK Markram,A Mishra,14,9,0,155.56,0.0,Right-hand,Right-arm offbreak
AK Markram,A Nortje,0,4,0,0.0,0.0,Right-hand,Right-arm fast
AK Markram,AD Russell,19,13,1,146.15,7.69,Right-hand,Right-arm fast
AK Markram,AJ Tye,2,2,0,100.0,0.0,Right-hand,Right-arm medium-fast
AK Markram,AR Patel,24,19,1,126.32,5.26,Right-hand,Left-arm orthodox
AK Markram,AS Joseph,14,9,0,155.56,0.0,Right-hand,Right-arm fast
AK Markram,AS Roy,5,10,0,50.0,0.0,Right-hand,Right-arm medium
AK Markram,Abdul Samad,1,2,1,50.0,50.0,Right-hand,Right-arm offbreak
AK Markram,Abhishek Sharma,1,3,0,33.33,0.0,Right-hand,Left-arm orthodox
AK Markram,Akash Madhwal,3,3,0,100.0,0.0,Right-hand,Right-arm medium-fast
AK Markram,Aman Hakim Khan,2,2,0,100.0,0.0,Right-hand,Right-arm offbreak
AK Markram,Arshad Khan,12,9,0,133.33,0.0,Right-hand,Right-arm offbreak
AK Markram,Arshdeep Singh,29,24,2,120.83,8.33,Right-hand,Left-arm medium-fast
AK Markram,Ashwani Kumar,8,6,0,133.33,0.0,Right-hand,Right-arm medium
AK Markram,Avesh Khan,1,1,0,100.0,0.0,Right-hand,Right-arm fast
AK Markram,C Green,5,3,1,166.67,33.33,Right-hand,Right-arm medium-fast
AK Markram,C Sakariya,0,1,0,0.0,0.0,Right-hand,Left-arm medium-fast
AK Markram,CH Morris,10,8,0,125.0,0.0,Right-hand,Right-arm fast-medium
AK Markram,CJ Jordan,10,4,0,250.0,0.0,Right-hand,Right-arm fast-medium
AK Markram,CV Varun,75,48,2,156.25,4.17,Right-hand,Right-arm legbreak
AK Markram,DJ Bravo,9,4,0,225.0,0.0,Right-hand,Right-arm medium-fast
AK Markram,DL Chahar,24,20,0,120.0,0.0,Right-hand,Right-arm medium
AK Markram,E Malinga,8,7,0,114.29,0.0,Right-hand,Right-arm fast
AK Markram,G Coetzee,8,6,0,133.33,0.0,Right-hand,Right-arm fast
AK Markram,GHS Garton,6,7,1,85.71,14.29,Right-hand,Left-arm fast-medium
AK Markram,GJ Maxwell,11,6,0,183.33,0.0,Right-hand,Right-arm offbreak
AK Markram,HH Pandya,26,20,1,130.0,5.0,Right-hand,Right-arm medium-fast
AK Markram,HR Shokeen,9,3,0,300.0,0.0,Right-hand,Right-arm offbreak
AK Markram,HV Patel,20,17,1,117.65,5.88,Right-hand,Right-arm offbreak
AK Markram,Harpreet Brar,14,10,1,140.0,10.0,Right-hand,Left-arm orthodox
AK Markram,Harsh Dubey,22,11,0,200.0,0.0,Right-hand,Left-arm orthodox
AK Markram,Harshit Rana,17,17,1,100.0,5.88,Right-hand,Right-arm fast-medium
AK Markram,I Sharma,1,2,0,50.0,0.0,Right-hand,Right-arm fast
AK Markram,JC Archer,18,11,0,163.64,0.0,Right-hand,Right-arm fast
AK Markram,JJ Bumrah,9,15,1,60.0,6.67,Right-hand,Right-arm fast
AK Markram,JO Holder,3,4,0,75.0,0.0,Right-hand,Right-arm fast-medium
AK Markram,JP Behrendorff,3,5,0,60.0,0.0,Right-hand,Left-arm fast-medium
AK Markram,JR Hazlewood,1,7,0,14.29,0.0,Right-hand,Right-arm fast-medium
AK Markram,K Rabada,29,15,0,193.33,0.0,Right-hand,Right-arm fast
AK Markram,KA Pollard,5,3,0,166.67,0.0,Right-hand,Right-arm medium-fast
AK Markram,KH Pandya,4,8,3,50.0,37.5,Right-hand,Left-arm orthodox
AK Markram,KK Ahmed,18,18,2,100.0,11.11,Right-hand,Left-arm fast-medium
AK Markram,KT Maphaka,5,3,0,166.67,0.0,Right-hand,Left-arm fast
AK Markram,KV Sharma,5,5,0,100.0,0.0,Right-hand,Right-arm legbreak
AK Markram,Kartik Tyagi,6,4,0,150.0,0.0,Right-hand,Right-arm fast
AK Markram,Kuldeep Yadav,32,21,1,152.38,4.76,Right-hand,Left-arm chinaman
AK Markram,LH Ferguson,41,25,1,164.0,4.0,Right-hand,Right-arm fast
AK Markram,LS Livingstone,7,9,0,77.78,0.0,Right-hand,Right-arm offbreak
AK Markram,M Jansen,10,6,0,166.67,0.0,Right-hand,Left-arm fast-medium
AK Markram,M Pathirana,7,8,1,87.5,12.5,Right-hand,Right-arm fast
AK Markram,M Prasidh Krishna,30,15,1,200.0,6.67,Right-hand,Right-arm fast
AK Markram,M Theekshana,43,32,1,134.38,3.12,Right-hand,Right-arm offbreak
AK Markram,MA Starc,26,20,0,130.0,0.0,Right-hand,Left-arm fast
AK Markram,MG Bracewell,3,3,0,100.0,0.0,Right-hand,Right-arm offbreak
AK Markram,MJ Santner,24,13,1,184.62,7.69,Right-hand,Left-arm orthodox
AK Markram,MK Lomror,3,4,0,75.0,0.0,Right-hand,Left-arm orthodox
AK Markram,MM Ali,7,7,1,100.0,14.29,Right-hand,Right-arm offbreak
AK Markram,MM Sharma,7,6,0,116.67,0.0,Right-hand,Right-arm medium-fast
AK Markram,MR Marsh,17,13,1,130.77,7.69,Right-hand,Right-arm medium-fast
AK Markram,Mohammed Shami,17,12,2,141.67,16.67,Right-hand,Right-arm fast
AK Markram,Mohammed Siraj,43,30,0,143.33,0.0,Right-hand,Right-arm fast
AK Markram,Mohit Rathee,8,4,0,200.0,0.0,Right-hand,Right-arm legbreak
AK Markram,Mukesh Kumar,11,5,0,220.0,0.0,Right-hand,Right-arm medium-fast
AK Markram,Mustafizur Rahman,11,10,0,110.0,0.0,Right-hand,Left-arm fast-medium
AK Markram,N Rana,3,3,0,100.0,0.0,Right-hand,Right-arm offbreak
AK Markram,NM Coulter-Nile,12,11,0,109.09,0.0,Right-hand,Right-arm fast
AK Markram,NT Ellis,24,11,0,218.18,0.0,Right-hand,Right-arm fast-medium
AK Markram,Nithish Kumar Reddy,1,3,0,33.33,0.0,Right-hand,Right-arm medium-fast
AK Markram,Noor Ahmad,8,9,0,88.89,0.0,Right-hand,Left-arm wrist-spin
AK Markram,OC McCoy,5,3,0,166.67,0.0,Right-hand,Left-arm fast-medium
AK Markram,PJ Cummins,26,13,0,200.0,0.0,Right-hand,Right-arm fast
AK Markram,PP Chawla,8,5,0,160.0,0.0,Right-hand,Right-arm legbreak
AK Markram,PVD Chameera,5,6,1,83.33,16.67,Right-hand,Right-arm fast
AK Markram,PWH de Silva,16,11,2,145.45,18.18,Right-hand,Right-arm offbreak
AK Markram,R Ashwin,8,11,0,72.73,0.0,Right-hand,Right-arm offbreak
AK Markram,R Parag,17,6,0,283.33,0.0,Right-hand,Right-arm offbreak
AK Markram,R Sai Kishore,7,6,1,116.67,16.67,Right-hand,Left-arm orthodox
AK Markram,R Tewatia,2,2,0,100.0,0.0,Right-hand,Right-arm legbreak
AK Markram,RA Jadeja,27,24,0,112.5,0.0,Right-hand,Left-arm orthodox
AK Markram,RD Chahar,24,24,1,100.0,4.17,Right-hand,Right-arm legbreak
AK Markram,RJW Topley,3,3,0,100.0,0.0,Right-hand,Left-arm fast-medium
AK Markram,RP Meredith,2,4,0,50.0,0.0,Right-hand,Right-arm fast
AK Markram,Ramandeep Singh,1,3,1,33.33,33.33,Right-hand,Right-arm medium-fast
AK Markram,Rashid Khan,27,25,0,108.0,0.0,Right-hand,Right-arm legbreak
AK Markram,Ravi Bishnoi,15,12,0,125.0,0.0,Right-hand,Right-arm legbreak
AK Markram,SH Johnson,22,8,0,275.0,0.0,Right-hand,Left-arm fast
AK Markram,SM Curran,2,3,0,66.67,0.0,Right-hand,Left-arm medium-fast
AK Markram,SN Thakur,16,14,1,114.29,7.14,Right-hand,Right-arm medium-fast
AK Markram,SP Narine,47,54,1,87.04,1.85,Right-hand,Right-arm offbreak
AK Markram,SZ Mulani,5,6,0,83.33,0.0,Right-hand,Left-arm orthodox
AK Markram,Sandeep Sharma,8,7,0,114.29,0.0,Right-hand,Right-arm medium-fast
AK Markram,Shahbaz Ahmed,3,5,1,60.0,20.0,Right-hand,Left-arm orthodox
AK Markram,Suyash Sharma,28,11,0,254.55,0.0,Right-hand,Right-arm legbreak
AK Markram,Swapnil Singh,4,2,1,200.0,50.0,Right-hand,Left-arm orthodox
AK Markram,TA Boult,24,14,1,171.43,7.14,Right-hand,Left-arm fast-medium
AK Markram,TG Southee,6,7,0,85.71,0.0,Right-hand,Right-arm fast-medium
AK Markram,TU Deshpande,14,13,0,107.69,0.0,Right-hand,Right-arm medium-fast
AK Markram,UT Yadav,20,8,2,250.0,25.0,Right-hand,Right-arm fast
AK Markram,V Nigam,9,5,1,180.0,20.0,Right-hand,Right-arm legbreak
AK Markram,V Puthur,18,13,0,138.46,0.0,Right-hand,Right-arm medium
AK Markram,VG Arora,26,16,1,162.5,6.25,Right-hand,Right-arm medium-fast
AK Markram,VR Iyer,2,2,0,100.0,0.0,Right-hand,Right-arm offbreak
AK Markram,Vijaykumar Vyshak,16,6,0,266.67,0.0,Right-hand,Right-arm medium-fast
AK Markram,WD Parnell,2,2,0,100.0,0.0,Right-hand,Left-arm fast-medium
AK Markram,WG Jacks,1,1,0,100.0,0.0,Right-hand,Right-arm offbreak
AK Markram,Washington Sundar,5,2,0,250.0,0.0,Right-hand,Right-arm offbreak
AK Markram,YS Chahal,22,17,1,129.41,5.88,Right-hand,Right-arm legbreak
AK Markram,Yash Dayal,18,20,1,90.0,5.0,Right-hand,Left-arm fast-medium
AK Markram,Yash Thakur,0,2,0,0.0,0.0,Right-hand,Right-arm medium-fast
AK Markram,Yudhvir Singh,6,3,0,200.0,0.0,Right-hand,Right-arm medium-fast
AK Markram,Zeeshan Ansari,12,6,0,200.0,0.0,Right-hand,Left-arm orthodox
AM Rahane,A Kamboj,28,15,0,186.67,0.0,Right-hand,Right-arm medium
AM Rahane,A Nortje,7,6,0,116.67,0.0,Right-hand,Right-arm fast
AM Rahane,A Zampa,11,9,0,122.22,0.0,Right-hand,Right-arm legbreak
AM Rahane,AD Russell,13,6,0,216.67,0.0,Right-hand,Right-arm fast
AM Rahane,AF Milne,10,6,0,166.67,0.0,Right-hand,Right-arm fast
AM Rahane,AR Patel,19,19,1,100.0,5.26,Right-hand,Left-arm orthodox
AM Rahane,AS Joseph,1,2,0,50.0,0.0,Right-hand,Right-arm fast
AM Rahane,Akash Deep,23,11,0,209.09,0.0,Right-hand,Right-arm medium-fast
AM Rahane,Akash Madhwal,11,3,0,366.67,0.0,Right-hand,Right-arm medium-fast
AM Rahane,Arshad Khan,25,8,0,312.5,0.0,Right-hand,Right-arm offbreak
AM Rahane,Arshdeep Singh,23,18,1,127.78,5.56,Right-hand,Left-arm medium-fast
AM Rahane,Ashwani Kumar,0,1,1,0.0,100.0,Right-hand,Right-arm medium
AM Rahane,Avesh Khan,21,9,0,233.33,0.0,Right-hand,Right-arm fast
AM Rahane,B Kumar,15,22,1,68.18,4.55,Right-hand,Right-arm medium
AM Rahane,Basil Thampi,2,3,0,66.67,0.0,Right-hand,Right-arm fast-medium
AM Rahane,C Green,14,6,1,233.33,16.67,Right-hand,Right-arm medium-fast
AM Rahane,C Sakariya,5,3,0,166.67,0.0,Right-hand,Left-arm medium-fast
AM Rahane,CH Morris,3,4,0,75.0,0.0,Right-hand,Right-arm fast-medium
AM Rahane,CV Varun,21,11,1,190.91,9.09,Right-hand,Right-arm legbreak
AM Rahane,D Wiese,1,1,0,100.0,0.0,Right-hand,Right-arm medium-fast
AM Rahane,DG Nalkande,12,6,1,200.0,16.67,Right-hand,Right-arm fast
AM Rahane,DJ Bravo,5,2,0,250.0,0.0,Right-hand,Right-arm medium-fast
AM Rahane,DJ Willey,3,5,0,60.0,0.0,Right-hand,Left-arm fast-medium
AM Rahane,DL Chahar,4,2,0,200.0,0.0,Right-hand,Right-arm medium
AM Rahane,DR Sams,8,10,0,80.0,0.0,Right-hand,Right-arm fast-medium
AM Rahane,DS Rathi,9,8,0,112.5,0.0,Right-hand,Right-arm medium-fast
AM Rahane,G Coetzee,0,3,1,0.0,33.33,Right-hand,Right-arm fast
AM Rahane,GJ Maxwell,3,4,0,75.0,0.0,Right-hand,Right-arm offbreak
AM Rahane,HV Patel,15,6,0,250.0,0.0,Right-hand,Right-arm offbreak
AM Rahane,Harpreet Brar,2,5,1,40.0,20.0,Right-hand,Left-arm orthodox
AM Rahane,Harshit Rana,10,3,0,333.33,0.0,Right-hand,Right-arm fast-medium
AM Rahane,I Sharma,16,12,0,133.33,0.0,Right-hand,Right-arm fast
AM Rahane,J Little,15,5,0,300.0,0.0,Right-hand,Left-arm fast-medium
AM Rahane,JC Archer,0,4,0,0.0,0.0,Right-hand,Right-arm fast
AM Rahane,JD Unadkat,18,19,3,94.74,15.79,Right-hand,Left-arm medium-fast
AM Rahane,JJ Bumrah,6,6,0,100.0,0.0,Right-hand,Right-arm fast
AM Rahane,JO Holder,7,4,0,175.0,0.0,Right-hand,Right-arm fast-medium
AM Rahane,JP Behrendorff,11,6,0,183.33,0.0,Right-hand,Left-arm fast-medium
AM Rahane,JR Hazlewood,0,1,0,0.0,0.0,Right-hand,Right-arm fast-medium
AM Rahane,K Kartikeya,5,9,1,55.56,11.11,Right-hand,Left-arm orthodox
AM Rahane,K Khejroliya,4,1,0,400.0,0.0,Right-hand,Left-arm medium-fast
AM Rahane,K Rabada,14,16,1,87.5,6.25,Right-hand,Right-arm fast
AM Rahane,K Yadav,3,3,0,100.0,0.0,Right-hand,Left-arm chinaman
AM Rahane,KA Pollard,7,4,0,175.0,0.0,Right-hand,Right-arm medium-fast
AM Rahane,KH Pandya,13,10,2,130.0,20.0,Right-hand,Left-arm orthodox
AM Rahane,KK Ahmed,17,14,1,121.43,7.14,Right-hand,Left-arm fast-medium
AM Rahane,KV Sharma,10,8,0,125.0,0.0,Right-hand,Right-arm legbreak
AM Rahane,Kuldeep Yadav,5,6,0,83.33,0.0,Right-hand,Left-arm chinaman
AM Rahane,LH Ferguson,0,1,1,0.0,100.0,Right-hand,Right-arm fast
AM Rahane,Lalit Yadav,0,1,1,0.0,100.0,Right-hand,Right-arm offbreak
AM Rahane,M Ashwin,7,4,0,175.0,0.0,Right-hand,Right-arm legbreak
AM Rahane,M Jansen,18,9,0,200.0,0.0,Right-hand,Left-arm fast-medium
AM Rahane,M Markande,5,6,1,83.33,16.67,Right-hand,Right-arm legbreak
AM Rahane,M Prasidh Krishna,10,7,0,142.86,0.0,Right-hand,Right-arm fast
AM Rahane,M Theekshana,11,10,0,110.0,0.0,Right-hand,Right-arm offbreak
AM Rahane,MA Starc,12,4,0,300.0,0.0,Right-hand,Left-arm fast
AM Rahane,MJ Henry,13,12,1,108.33,8.33,Right-hand,Right-arm fast-medium
AM Rahane,MJ Santner,10,9,1,111.11,11.11,Right-hand,Left-arm orthodox
AM Rahane,MM Sharma,1,2,1,50.0,50.0,Right-hand,Right-arm medium-fast
AM Rahane,MR Marsh,11,4,0,275.0,0.0,Right-hand,Right-arm medium-fast
AM Rahane,Mayank Dagar,9,10,0,90.0,0.0,Right-hand,Left-arm orthodox
AM Rahane,Mohammad Nabi,5,5,0,100.0,0.0,Right-hand,Right-arm offbreak
AM Rahane,Mohammed Shami,8,7,0,114.29,0.0,Right-hand,Right-arm fast
AM Rahane,Mohammed Siraj,13,16,1,81.25,6.25,Right-hand,Right-arm fast
AM Rahane,Mohsin Khan,6,5,0,120.0,0.0,Right-hand,Left-arm fast-medium
AM Rahane,Mukesh Kumar,9,9,1,100.0,11.11,Right-hand,Right-arm medium-fast
AM Rahane,Mustafizur Rahman,1,5,0,20.0,0.0,Right-hand,Left-arm fast-medium
AM Rahane,Nithish Kumar Reddy,1,3,0,33.33,0.0,Right-hand,Right-arm medium-fast
AM Rahane,Noor Ahmad,10,12,0,83.33,0.0,Right-hand,Left-arm wrist-spin
AM Rahane,PJ Cummins,24,15,0,160.0,0.0,Right-hand,Right-arm fast
AM Rahane,PP Chawla,31,18,2,172.22,11.11,Right-hand,Right-arm legbreak
AM Rahane,PWH de Silva,13,15,2,86.67,13.33,Right-hand,Right-arm offbreak
AM Rahane,R Ashwin,23,24,2,95.83,8.33,Right-hand,Right-arm offbreak
AM Rahane,R Goyal,4,4,0,100.0,0.0,Right-hand,Right-arm legbreak
AM Rahane,R Parag,11,14,1,78.57,7.14,Right-hand,Right-arm offbreak
AM Rahane,R Sai Kishore,13,12,1,108.33,8.33,Right-hand,Left-arm orthodox
AM Rahane,RA Jadeja,19,13,1,146.15,7.69,Right-hand,Left-arm orthodox
AM Rahane,RD Chahar,2,3,0,66.67,0.0,Right-hand,Right-arm legbreak
AM Rahane,RP Meredith,0,2,0,0.0,0.0,Right-hand,Right-arm fast
AM Rahane,Rashid Khan,20,15,0,133.33,0.0,Right-hand,Right-arm legbreak
AM Rahane,Rasikh Salam,30,14,0,214.29,0.0,Right-hand,Right-arm medium-fast
AM Rahane,Ravi Bishnoi,12,8,0,150.0,0.0,Right-hand,Right-arm legbreak
AM Rahane,S Dube,1,1,0,100.0,0.0,Right-hand,Right-arm medium
AM Rahane,S Sandeep Warrier,0,1,1,0.0,100.0,Right-hand,Right-arm medium-fast
AM Rahane,SH Johnson,1,1,0,100.0,0.0,Right-hand,Left-arm fast
AM Rahane,SM Curran,13,7,0,185.71,0.0,Right-hand,Left-arm medium-fast
AM Rahane,SN Thakur,14,15,1,93.33,6.67,Right-hand,Right-arm medium-fast
AM Rahane,SP Narine,5,5,0,100.0,0.0,Right-hand,Right-arm offbreak
AM Rahane,Sandeep Sharma,4,2,0,200.0,0.0,Right-hand,Right-arm medium-fast
AM Rahane,Simarjeet Singh,7,4,0,175.0,0.0,Right-hand,Right-arm fast
AM Rahane,Suyash Sharma,29,20,0,145.0,0.0,Right-hand,Right-arm legbreak
AM Rahane,Swapnil Singh,5,5,0,100.0,0.0,Right-hand,Left-arm orthodox
AM Rahane,T Natarajan,2,2,0,100.0,0.0,Right-hand,Left-arm medium-fast
AM Rahane,TA Boult,7,4,0,175.0,0.0,Right-hand,Left-arm fast-medium
AM Rahane,TS Mills,0,1,1,0.0,100.0,Right-hand,Left-arm fast-medium
AM Rahane,TU Deshpande,12,12,0,100.0,0.0,Right-hand,Right-arm medium-fast
AM Rahane,UT Yadav,18,8,0,225.0,0.0,Right-hand,Right-arm fast
AM Rahane,Umran Malik,1,2,1,50.0,50.0,Right-hand,Right-arm fast
AM Rahane,V Nigam,5,2,0,250.0,0.0,Right-hand,Right-arm legbreak
AM Rahane,VG Arora,1,1,0,100.0,0.0,Right-hand,Right-arm medium-fast
