batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style,venue
Tilak Varma,PJ Cummins,34,25,1,136.0,4.0,Left-hand,Right-arm fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
Tilak Varma,PJ Cummins,34,25,1,136.0,4.0,Left-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
Tilak Varma,R Ashwin,60,50,1,120.0,2.0,Left-hand,Right-arm offbreak,"Dr DY Patil Sports Academy, Mumbai"
Tilak Varma,R Ashwin,60,50,1,120.0,2.0,Left-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
Tilak Varma,R Ashwin,60,50,1,120.0,2.0,Left-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
Tilak Varma,R Ashwin,60,50,1,120.0,2.0,Left-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
Tilak Varma,RA Jadeja,49,37,1,132.43,2.7,Left-hand,Left-arm orthodox,"Dr DY Patil Sports Academy, Mumbai"
Tilak Varma,RA Jadeja,49,37,1,132.43,2.7,Left-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
Tilak Varma,RA Jadeja,49,37,1,132.43,2.7,Left-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
Tilak Varma,Rashid Khan,26,26,2,100.0,7.69,Left-hand,Right-arm legbreak,"Brabourne Stadium, Mumbai"
Tilak Varma,Rashid Khan,26,26,2,100.0,7.69,Left-hand,Right-arm legbreak,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh"
Tilak Varma,Rashid Khan,26,26,2,100.0,7.69,Left-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
Tilak Varma,Rashid Khan,26,26,2,100.0,7.69,Left-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
Tilak Varma,Ravi Bishnoi,49,30,1,163.33,3.33,Left-hand,Right-arm legbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
Tilak Varma,Ravi Bishnoi,49,30,1,163.33,3.33,Left-hand,Right-arm legbreak,"Brabourne Stadium, Mumbai"
Tilak Varma,Ravi Bishnoi,49,30,1,163.33,3.33,Left-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
Tilak Varma,Ravi Bishnoi,49,30,1,163.33,3.33,Left-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
Tilak Varma,Suyash Sharma,22,20,1,110.0,5.0,Left-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
Tilak Varma,TA Boult,34,33,0,103.03,0.0,Left-hand,Left-arm fast-medium,"Dr DY Patil Sports Academy, Mumbai"
Tilak Varma,TA Boult,34,33,0,103.03,0.0,Left-hand,Left-arm fast-medium,"Sawai Mansingh Stadium, Jaipur"
Tilak Varma,TA Boult,34,33,0,103.03,0.0,Left-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
Tilak Varma,YS Chahal,72,45,1,160.0,2.22,Left-hand,Right-arm legbreak,"Dr DY Patil Sports Academy, Mumbai"
Tilak Varma,YS Chahal,72,45,1,160.0,2.22,Left-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
Tilak Varma,YS Chahal,72,45,1,160.0,2.22,Left-hand,Right-arm legbreak,"Sawai Mansingh Stadium, Jaipur"
Tilak Varma,YS Chahal,72,45,1,160.0,2.22,Left-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
V Kohli,AR Patel,33,30,0,110.0,0.0,Right-hand,Left-arm orthodox,"Arun Jaitley Stadium, Delhi"
V Kohli,AR Patel,33,30,0,110.0,0.0,Right-hand,Left-arm orthodox,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,AR Patel,33,30,0,110.0,0.0,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
V Kohli,Arshdeep Singh,91,58,2,156.9,3.45,Right-hand,Left-arm medium-fast,"Brabourne Stadium, Mumbai"
V Kohli,Arshdeep Singh,91,58,2,156.9,3.45,Right-hand,Left-arm medium-fast,"Dr DY Patil Sports Academy, Mumbai"
V Kohli,Arshdeep Singh,91,58,2,156.9,3.45,Right-hand,Left-arm medium-fast,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
V Kohli,Arshdeep Singh,91,58,2,156.9,3.45,Right-hand,Left-arm medium-fast,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,Arshdeep Singh,91,58,2,156.9,3.45,Right-hand,Left-arm medium-fast,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
V Kohli,Arshdeep Singh,91,58,2,156.9,3.45,Right-hand,Left-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
V Kohli,Arshdeep Singh,91,58,2,156.9,3.45,Right-hand,Left-arm medium-fast,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
V Kohli,Arshdeep Singh,91,58,2,156.9,3.45,Right-hand,Left-arm medium-fast,Sharjah Cricket Stadium
V Kohli,Avesh Khan,75,46,3,163.04,6.52,Right-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
V Kohli,Avesh Khan,75,46,3,163.04,6.52,Right-hand,Right-arm fast,Dubai International Cricket Stadium
V Kohli,Avesh Khan,75,46,3,163.04,6.52,Right-hand,Right-arm fast,"Eden Gardens, Kolkata"
V Kohli,Avesh Khan,75,46,3,163.04,6.52,Right-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,Avesh Khan,75,46,3,163.04,6.52,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
V Kohli,Avesh Khan,75,46,3,163.04,6.52,Right-hand,Right-arm fast,"Sawai Mansingh Stadium, Jaipur"
V Kohli,B Kumar,65,38,2,171.05,5.26,Right-hand,Right-arm medium,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,B Kumar,65,38,2,171.05,5.26,Right-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,B Kumar,65,38,2,171.05,5.26,Right-hand,Right-arm medium,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
V Kohli,B Kumar,65,38,2,171.05,5.26,Right-hand,Right-arm medium,"Zayed Cricket Stadium, Abu Dhabi"
V Kohli,CV Varun,40,32,1,125.0,3.12,Right-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
V Kohli,CV Varun,40,32,1,125.0,3.12,Right-hand,Right-arm legbreak,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,CV Varun,40,32,1,125.0,3.12,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,CV Varun,40,32,1,125.0,3.12,Right-hand,Right-arm legbreak,Sharjah Cricket Stadium
V Kohli,CV Varun,40,32,1,125.0,3.12,Right-hand,Right-arm legbreak,"Zayed Cricket Stadium, Abu Dhabi"
V Kohli,DL Chahar,34,25,0,136.0,0.0,Right-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,DL Chahar,34,25,0,136.0,0.0,Right-hand,Right-arm medium,Sharjah Cricket Stadium
V Kohli,DL Chahar,34,25,0,136.0,0.0,Right-hand,Right-arm medium,"Wankhede Stadium, Mumbai"
V Kohli,HV Patel,37,23,1,160.87,4.35,Right-hand,Right-arm offbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
V Kohli,HV Patel,37,23,1,160.87,4.35,Right-hand,Right-arm offbreak,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
V Kohli,HV Patel,37,23,1,160.87,4.35,Right-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,Harpreet Brar,74,68,2,108.82,2.94,Right-hand,Left-arm orthodox,"Brabourne Stadium, Mumbai"
V Kohli,Harpreet Brar,74,68,2,108.82,2.94,Right-hand,Left-arm orthodox,"Dr DY Patil Sports Academy, Mumbai"
V Kohli,Harpreet Brar,74,68,2,108.82,2.94,Right-hand,Left-arm orthodox,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,Harpreet Brar,74,68,2,108.82,2.94,Right-hand,Left-arm orthodox,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
V Kohli,Harpreet Brar,74,68,2,108.82,2.94,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
V Kohli,Harpreet Brar,74,68,2,108.82,2.94,Right-hand,Left-arm orthodox,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
V Kohli,Harpreet Brar,74,68,2,108.82,2.94,Right-hand,Left-arm orthodox,Sharjah Cricket Stadium
V Kohli,Harshit Rana,33,24,1,137.5,4.17,Right-hand,Right-arm fast-medium,"Eden Gardens, Kolkata"
V Kohli,Harshit Rana,33,24,1,137.5,4.17,Right-hand,Right-arm fast-medium,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,I Sharma,36,22,1,163.64,4.55,Right-hand,Right-arm fast,"Arun Jaitley Stadium, Delhi"
V Kohli,I Sharma,36,22,1,163.64,4.55,Right-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,I Sharma,36,22,1,163.64,4.55,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
V Kohli,JC Archer,45,33,1,136.36,3.03,Right-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,JC Archer,45,33,1,136.36,3.03,Right-hand,Right-arm fast,"Sawai Mansingh Stadium, Jaipur"
V Kohli,JD Unadkat,30,30,1,100.0,3.33,Right-hand,Left-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
V Kohli,JD Unadkat,30,30,1,100.0,3.33,Right-hand,Left-arm medium-fast,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,JD Unadkat,30,30,1,100.0,3.33,Right-hand,Left-arm medium-fast,"Maharashtra Cricket Association Stadium, Pune"
V Kohli,JD Unadkat,30,30,1,100.0,3.33,Right-hand,Left-arm medium-fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
V Kohli,JJ Bumrah,35,23,2,152.17,8.7,Right-hand,Right-arm fast,Dubai International Cricket Stadium
V Kohli,JJ Bumrah,35,23,2,152.17,8.7,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,JJ Bumrah,35,23,2,152.17,8.7,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
V Kohli,JJ Bumrah,35,23,2,152.17,8.7,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
V Kohli,KH Pandya,58,56,0,103.57,0.0,Right-hand,Left-arm orthodox,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
V Kohli,KH Pandya,58,56,0,103.57,0.0,Right-hand,Left-arm orthodox,Dubai International Cricket Stadium
V Kohli,KH Pandya,58,56,0,103.57,0.0,Right-hand,Left-arm orthodox,"Eden Gardens, Kolkata"
V Kohli,KH Pandya,58,56,0,103.57,0.0,Right-hand,Left-arm orthodox,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,KH Pandya,58,56,0,103.57,0.0,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,KK Ahmed,35,21,0,166.67,0.0,Right-hand,Left-arm fast-medium,"Arun Jaitley Stadium, Delhi"
V Kohli,KK Ahmed,35,21,0,166.67,0.0,Right-hand,Left-arm fast-medium,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,KK Ahmed,35,21,0,166.67,0.0,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,KK Ahmed,35,21,0,166.67,0.0,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
V Kohli,Kuldeep Yadav,38,29,0,131.03,0.0,Right-hand,Left-arm chinaman,"Arun Jaitley Stadium, Delhi"
V Kohli,Kuldeep Yadav,38,29,0,131.03,0.0,Right-hand,Left-arm chinaman,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,LH Ferguson,24,21,0,114.29,0.0,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
V Kohli,LH Ferguson,24,21,0,114.29,0.0,Right-hand,Right-arm fast,Sharjah Cricket Stadium
V Kohli,LH Ferguson,24,21,0,114.29,0.0,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
V Kohli,M Jansen,26,20,1,130.0,5.0,Right-hand,Left-arm fast-medium,"Brabourne Stadium, Mumbai"
V Kohli,M Jansen,26,20,1,130.0,5.0,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,M Jansen,26,20,1,130.0,5.0,Right-hand,Left-arm fast-medium,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
V Kohli,M Theekshana,28,23,0,121.74,0.0,Right-hand,Right-arm offbreak,"Dr DY Patil Sports Academy, Mumbai"
V Kohli,M Theekshana,28,23,0,121.74,0.0,Right-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,M Theekshana,28,23,0,121.74,0.0,Right-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,M Theekshana,28,23,0,121.74,0.0,Right-hand,Right-arm offbreak,"Maharashtra Cricket Association Stadium, Pune"
V Kohli,M Theekshana,28,23,0,121.74,0.0,Right-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
V Kohli,MA Starc,59,32,0,184.38,0.0,Right-hand,Left-arm fast,"Arun Jaitley Stadium, Delhi"
V Kohli,MA Starc,59,32,0,184.38,0.0,Right-hand,Left-arm fast,"Eden Gardens, Kolkata"
V Kohli,MA Starc,59,32,0,184.38,0.0,Right-hand,Left-arm fast,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,MJ Santner,32,23,1,139.13,4.35,Right-hand,Left-arm orthodox,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,MJ Santner,32,23,1,139.13,4.35,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
V Kohli,Mohammed Shami,63,49,1,128.57,2.04,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
V Kohli,Mohammed Shami,63,49,1,128.57,2.04,Right-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,Mohammed Shami,63,49,1,128.57,2.04,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
V Kohli,Mohammed Shami,63,49,1,128.57,2.04,Right-hand,Right-arm fast,Sharjah Cricket Stadium
V Kohli,Mohammed Shami,63,49,1,128.57,2.04,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
V Kohli,Noor Ahmad,63,45,2,140.0,4.44,Right-hand,Left-arm wrist-spin,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,Noor Ahmad,63,45,2,140.0,4.44,Right-hand,Left-arm wrist-spin,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,Noor Ahmad,63,45,2,140.0,4.44,Right-hand,Left-arm wrist-spin,"Narendra Modi Stadium, Ahmedabad"
V Kohli,PWH de Silva,27,20,0,135.0,0.0,Right-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,PWH de Silva,27,20,0,135.0,0.0,Right-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
V Kohli,R Ashwin,21,26,0,80.77,0.0,Right-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,R Ashwin,21,26,0,80.77,0.0,Right-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
V Kohli,R Ashwin,21,26,0,80.77,0.0,Right-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
V Kohli,R Sai Kishore,27,24,0,112.5,0.0,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
V Kohli,R Sai Kishore,27,24,0,112.5,0.0,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
V Kohli,RA Jadeja,56,47,0,119.15,0.0,Right-hand,Left-arm orthodox,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,RA Jadeja,56,47,0,119.15,0.0,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,RA Jadeja,56,47,0,119.15,0.0,Right-hand,Left-arm orthodox,"Maharashtra Cricket Association Stadium, Pune"
V Kohli,RA Jadeja,56,47,0,119.15,0.0,Right-hand,Left-arm orthodox,Sharjah Cricket Stadium
V Kohli,RD Chahar,37,35,0,105.71,0.0,Right-hand,Right-arm legbreak,"Dr DY Patil Sports Academy, Mumbai"
V Kohli,RD Chahar,37,35,0,105.71,0.0,Right-hand,Right-arm legbreak,Dubai International Cricket Stadium
V Kohli,RD Chahar,37,35,0,105.71,0.0,Right-hand,Right-arm legbreak,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
V Kohli,RD Chahar,37,35,0,105.71,0.0,Right-hand,Right-arm legbreak,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,RD Chahar,37,35,0,105.71,0.0,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,RD Chahar,37,35,0,105.71,0.0,Right-hand,Right-arm legbreak,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
V Kohli,Rashid Khan,68,50,1,136.0,2.0,Right-hand,Right-arm legbreak,"Brabourne Stadium, Mumbai"
V Kohli,Rashid Khan,68,50,1,136.0,2.0,Right-hand,Right-arm legbreak,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,Rashid Khan,68,50,1,136.0,2.0,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,Rashid Khan,68,50,1,136.0,2.0,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
V Kohli,Rashid Khan,68,50,1,136.0,2.0,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
V Kohli,Ravi Bishnoi,24,34,1,70.59,2.94,Right-hand,Right-arm legbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
V Kohli,Ravi Bishnoi,24,34,1,70.59,2.94,Right-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
V Kohli,Ravi Bishnoi,24,34,1,70.59,2.94,Right-hand,Right-arm legbreak,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,Ravi Bishnoi,24,34,1,70.59,2.94,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
V Kohli,Ravi Bishnoi,24,34,1,70.59,2.94,Right-hand,Right-arm legbreak,Sharjah Cricket Stadium
V Kohli,SM Curran,70,45,2,155.56,4.44,Right-hand,Left-arm medium-fast,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
V Kohli,SM Curran,70,45,2,155.56,4.44,Right-hand,Left-arm medium-fast,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,SM Curran,70,45,2,155.56,4.44,Right-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,SM Curran,70,45,2,155.56,4.44,Right-hand,Left-arm medium-fast,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
V Kohli,SM Curran,70,45,2,155.56,4.44,Right-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
V Kohli,SP Narine,37,35,2,105.71,5.71,Right-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
V Kohli,SP Narine,37,35,2,105.71,5.71,Right-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,SP Narine,37,35,2,105.71,5.71,Right-hand,Right-arm offbreak,Sharjah Cricket Stadium
V Kohli,Sandeep Sharma,59,34,0,173.53,0.0,Right-hand,Right-arm medium-fast,"Dr DY Patil Sports Academy, Mumbai"
V Kohli,Sandeep Sharma,59,34,0,173.53,0.0,Right-hand,Right-arm medium-fast,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,Sandeep Sharma,59,34,0,173.53,0.0,Right-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
V Kohli,Sandeep Sharma,59,34,0,173.53,0.0,Right-hand,Right-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
V Kohli,T Natarajan,53,29,0,182.76,0.0,Right-hand,Left-arm medium-fast,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,T Natarajan,53,29,0,182.76,0.0,Right-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,T Natarajan,53,29,0,182.76,0.0,Right-hand,Left-arm medium-fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
V Kohli,TA Boult,55,46,1,119.57,2.17,Right-hand,Left-arm fast-medium,Dubai International Cricket Stadium
V Kohli,TA Boult,55,46,1,119.57,2.17,Right-hand,Left-arm fast-medium,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,TA Boult,55,46,1,119.57,2.17,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
V Kohli,TA Boult,55,46,1,119.57,2.17,Right-hand,Left-arm fast-medium,"Maharashtra Cricket Association Stadium, Pune"
V Kohli,TA Boult,55,46,1,119.57,2.17,Right-hand,Left-arm fast-medium,"Narendra Modi Stadium, Ahmedabad"
V Kohli,TA Boult,55,46,1,119.57,2.17,Right-hand,Left-arm fast-medium,"Sawai Mansingh Stadium, Jaipur"
V Kohli,TA Boult,55,46,1,119.57,2.17,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
V Kohli,YS Chahal,63,48,1,131.25,2.08,Right-hand,Right-arm legbreak,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
V Kohli,YS Chahal,63,48,1,131.25,2.08,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
V Kohli,YS Chahal,63,48,1,131.25,2.08,Right-hand,Right-arm legbreak,"Sawai Mansingh Stadium, Jaipur"
V Kohli,YS Chahal,63,48,1,131.25,2.08,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
V Kohli,Yash Dayal,48,26,0,184.62,0.0,Right-hand,Left-arm fast-medium,"M Chinnaswamy Stadium, Bengaluru"
V Kohli,Yash Dayal,48,26,0,184.62,0.0,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
V Shankar,Kuldeep Yadav,31,24,1,129.17,4.17,Right-hand,Left-arm chinaman,"Arun Jaitley Stadium, Delhi"
V Shankar,Kuldeep Yadav,31,24,1,129.17,4.17,Right-hand,Left-arm chinaman,"MA Chidambaram Stadium, Chepauk, Chennai"
V Shankar,Kuldeep Yadav,31,24,1,129.17,4.17,Right-hand,Left-arm chinaman,"Maharashtra Cricket Association Stadium, Pune"
VR Iyer,AR Patel,26,24,2,108.33,8.33,Right-hand,Left-arm orthodox,"Arun Jaitley Stadium, Delhi"
VR Iyer,AR Patel,26,24,2,108.33,8.33,Right-hand,Left-arm orthodox,"Eden Gardens, Kolkata"
VR Iyer,AR Patel,26,24,2,108.33,8.33,Right-hand,Left-arm orthodox,Sharjah Cricket Stadium
VR Iyer,AR Patel,26,24,2,108.33,8.33,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
VR Iyer,B Kumar,49,37,0,132.43,0.0,Right-hand,Right-arm medium,"Brabourne Stadium, Mumbai"
VR Iyer,B Kumar,49,37,0,132.43,0.0,Right-hand,Right-arm medium,Dubai International Cricket Stadium
VR Iyer,B Kumar,49,37,0,132.43,0.0,Right-hand,Right-arm medium,"Eden Gardens, Kolkata"
VR Iyer,B Kumar,49,37,0,132.43,0.0,Right-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
VR Iyer,B Kumar,49,37,0,132.43,0.0,Right-hand,Right-arm medium,"Maharashtra Cricket Association Stadium, Pune"
VR Iyer,B Kumar,49,37,0,132.43,0.0,Right-hand,Right-arm medium,"Narendra Modi Stadium, Ahmedabad"
VR Iyer,DL Chahar,31,24,2,129.17,8.33,Right-hand,Right-arm medium,
VR Iyer,HV Patel,30,30,3,100.0,10.0,Right-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
VR Iyer,HV Patel,30,30,3,100.0,10.0,Right-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
VR Iyer,HV Patel,30,30,3,100.0,10.0,Right-hand,Right-arm offbreak,Sharjah Cricket Stadium
VR Iyer,HV Patel,30,30,3,100.0,10.0,Right-hand,Right-arm offbreak,"Zayed Cricket Stadium, Abu Dhabi"
VR Iyer,JJ Bumrah,33,28,2,117.86,7.14,Right-hand,Right-arm fast,"Dr DY Patil Sports Academy, Mumbai"
VR Iyer,JJ Bumrah,33,28,2,117.86,7.14,Right-hand,Right-arm fast,"Eden Gardens, Kolkata"
VR Iyer,JJ Bumrah,33,28,2,117.86,7.14,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
VR Iyer,JJ Bumrah,33,28,2,117.86,7.14,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
VR Iyer,JJ Bumrah,33,28,2,117.86,7.14,Right-hand,Right-arm fast,"Zayed Cricket Stadium, Abu Dhabi"
VR Iyer,M Jansen,14,20,3,70.0,15.0,Right-hand,Left-arm fast-medium,"Brabourne Stadium, Mumbai"
VR Iyer,M Jansen,14,20,3,70.0,15.0,Right-hand,Left-arm fast-medium,"Eden Gardens, Kolkata"
VR Iyer,M Jansen,14,20,3,70.0,15.0,Right-hand,Left-arm fast-medium,"Maharashtra Cricket Association Stadium, Pune"
VR Iyer,M Jansen,14,20,3,70.0,15.0,Right-hand,Left-arm fast-medium,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
VR Iyer,Mohammed Siraj,31,37,0,83.78,0.0,Right-hand,Right-arm fast,"Dr DY Patil Sports Academy, Mumbai"
VR Iyer,Mohammed Siraj,31,37,0,83.78,0.0,Right-hand,Right-arm fast,"Eden Gardens, Kolkata"
VR Iyer,Mohammed Siraj,31,37,0,83.78,0.0,Right-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
VR Iyer,Mohammed Siraj,31,37,0,83.78,0.0,Right-hand,Right-arm fast,Sharjah Cricket Stadium
VR Iyer,Mohammed Siraj,31,37,0,83.78,0.0,Right-hand,Right-arm fast,"Zayed Cricket Stadium, Abu Dhabi"
VR Iyer,NT Ellis,33,21,0,157.14,0.0,Right-hand,Right-arm fast-medium,Dubai International Cricket Stadium
VR Iyer,NT Ellis,33,21,0,157.14,0.0,Right-hand,Right-arm fast-medium,"Eden Gardens, Kolkata"
VR Iyer,NT Ellis,33,21,0,157.14,0.0,Right-hand,Right-arm fast-medium,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
VR Iyer,PP Chawla,18,22,1,81.82,4.55,Right-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
VR Iyer,PP Chawla,18,22,1,81.82,4.55,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
VR Iyer,R Ashwin,36,32,0,112.5,0.0,Right-hand,Right-arm offbreak,"Brabourne Stadium, Mumbai"
VR Iyer,R Ashwin,36,32,0,112.5,0.0,Right-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
VR Iyer,R Ashwin,36,32,0,112.5,0.0,Right-hand,Right-arm offbreak,Sharjah Cricket Stadium
VR Iyer,RD Chahar,26,25,1,104.0,4.0,Right-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
VR Iyer,RD Chahar,26,25,1,104.0,4.0,Right-hand,Right-arm legbreak,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
